uri,name,type,n_variable,n_words,n_words_unique,n_characters,avg_char_per_word,n_loop,n_ifthen,arg_name,arg_type,arg_value,line,docs
parser/test3/features.py:ClassLabel:str2int,ClassLabel:str2int,method,22,79,58,590,7.47,1,5,"['self', 'values', 'Iterable]']","[None, ' Union[str', None]","[None, None, None]",609,"['        """"""Conversion class name string => integer.""""""\n']"
parser/test3/features.py:ClassLabel:int2str,ClassLabel:int2str,method,18,71,52,449,6.32,1,4,"['self', 'values', 'Iterable]']","[None, ' Union[int', None]","[None, None, None]",637,"['        """"""Conversion integer => class name string.""""""\n']"
parser/test3/features.py:ClassLabel:encode_example,ClassLabel:encode_example,method,6,50,43,375,7.5,0,3,"['self', 'example_data']","[None, None]","[None, None]",658,[]
parser/test3/features.py:ClassLabel:_load_names_from_file,ClassLabel:_load_names_from_file,method,3,18,18,130,7.22,0,0,['names_filepath'],[None],[None],677,[]
parser/test3/features.py:Translation:__call__,Translation:__call__,method,2,7,7,66,9.43,0,0,['self'],[None],[None],267,"['    """"""\n', '    When converting a pyarrow array to a numpy array, we must know whether this could be done in zero-copy or not.\n', '    This function returns the value of the ``zero_copy_only`` parameter to pass to ``.to_numpy()``, given the type of the pyarrow array.\n', '\n', '    # zero copy is available for all primitive types except booleans\n', '    # primitive types are types for which the physical representation in arrow and in numpy\n', '    # https://github.com/wesm/arrow/blob/c07b9b48cf3e0bbbab493992a492ae47e5b04cad/python/pyarrow/types.pxi#L821\n', '    # see https://arrow.apache.org/docs/python/generated/pyarrow.Array.html#pyarrow.Array.to_numpy\n', '    # and https://issues.apache.org/jira/browse/ARROW-2871?jql=text%20~%20%22boolean%20to_numpy%22\n', '    """"""\n']"
parser/test3/features.py:TranslationVariableLanguages:__post_init__,TranslationVariableLanguages:__post_init__,method,2,12,8,141,11.75,0,0,['self'],[None],[None],260,"['    """"""\n', '    When converting a pyarrow array to a numpy array, we must know whether this could be done in zero-copy or not.\n', '    This function returns the value of the ``zero_copy_only`` parameter to pass to ``.to_numpy()``, given the type of the pyarrow array.\n', '\n', '    # zero copy is available for all primitive types except booleans\n', '    # primitive types are types for which the physical representation in arrow and in numpy\n', '    # https://github.com/wesm/arrow/blob/c07b9b48cf3e0bbbab493992a492ae47e5b04cad/python/pyarrow/types.pxi#L821\n', '    # see https://arrow.apache.org/docs/python/generated/pyarrow.Array.html#pyarrow.Array.to_numpy\n', '    # and https://issues.apache.org/jira/browse/ARROW-2871?jql=text%20~%20%22boolean%20to_numpy%22\n', '    """"""\n']"
parser/test3/features.py:TranslationVariableLanguages:__call__,TranslationVariableLanguages:__call__,method,2,5,5,87,17.4,0,0,['self'],[None],[None],267,"['    """"""\n', '    When converting a pyarrow array to a numpy array, we must know whether this could be done in zero-copy or not.\n', '    This function returns the value of the ``zero_copy_only`` parameter to pass to ``.to_numpy()``, given the type of the pyarrow array.\n', '\n', '    # zero copy is available for all primitive types except booleans\n', '    # primitive types are types for which the physical representation in arrow and in numpy\n', '    # https://github.com/wesm/arrow/blob/c07b9b48cf3e0bbbab493992a492ae47e5b04cad/python/pyarrow/types.pxi#L821\n', '    # see https://arrow.apache.org/docs/python/generated/pyarrow.Array.html#pyarrow.Array.to_numpy\n', '    # and https://issues.apache.org/jira/browse/ARROW-2871?jql=text%20~%20%22boolean%20to_numpy%22\n', '    """"""\n']"
parser/test3/features.py:TranslationVariableLanguages:encode_example,TranslationVariableLanguages:encode_example,method,15,54,46,521,9.65,1,2,"['self', 'translation_dict']","[None, None]","[None, None]",771,[]
parser/test3/features.py:Features:type,Features:type,method,2,2,2,27,13.5,0,0,['self'],[None],[None],955,"['        """"""\n', '        Features field types.\n', '\n', '        Returns:\n', '            :obj:`pyarrow.DataType`\n', '        """"""\n']"
parser/test3/features.py:Features:from_arrow_schema,Features:from_arrow_schema,method,4,9,9,89,9.89,0,0,"['cls', 'pa_schema']","[None, ' pa.Schema']","[None, None]",965,"['        """"""\n', '        Construct Features from Arrow Schema.\n', '\n', '        Args:\n', '            pa_schema (:obj:`pyarrow.Schema`): Arrow Schema.\n', '\n', '        Returns:\n', '            :class:`Features`\n', '        """"""\n']"
parser/test3/features.py:Features:from_dict,Features:from_dict,method,4,4,4,44,11.0,0,0,"['cls', 'dic']","[None, None]","[None, None]",979,"['        """"""\n', '        Construct Features from dict.\n', '\n', '        Regenerate the nested feature object from a deserialized dict.\n', ""        We use the '_type' key to infer the dataclass name of the feature FieldType.\n"", '\n', '        It allows for a convenient constructor syntax\n', '        to define features from deserialized JSON dictionaries. This function is used in particular when deserializing\n', '        a :class:`DatasetInfo` that was dumped to a JSON object. This acts as an analogue to\n', ""        :meth:`Features.from_arrow_schema` and handles the recursive field-by-field instantiation, but doesn't require\n"", '        any mapping to/from pyarrow, except for the fact that it takes advantage of the mapping of pyarrow primitive\n', '        dtypes that :class:`Value` automatically performs.\n', '\n', '        Args:\n', '            dic (:obj:`dict[str, Any]`): Python dictionary.\n', '\n', '        Returns:\n', '            :class:`Features`\n', '\n', '        Examples:\n', ""            >>> Features.from_dict({'_type': {'dtype': 'string', 'id': None, '_type': 'Value'}})\n"", ""            {'_type': Value(dtype='string', id=None)}\n"", '        """"""\n']"
parser/test3/features.py:Features:encode_example,Features:encode_example,method,4,5,5,81,16.2,0,0,"['self', 'example']","[None, None]","[None, None]",1006,"['        """"""\n', '        Encode example into a format for Arrow.\n', '\n', '        Args:\n', '            example (:obj:`dict[str, Any]`): Data in a Dataset row.\n', '\n', '        Returns:\n', '            :obj:`dict[str, Any]`\n', '        """"""\n']"
parser/test3/features.py:Features:encode_batch,Features:encode_batch,method,8,31,27,291,9.39,1,1,"['self', 'batch']","[None, None]","[None, None]",1019,"['        """"""\n', '        Encode batch into a format for Arrow.\n', '\n', '        Args:\n', '            batch (:obj:`dict[str, list[Any]]`): Data in a Dataset batch.\n', '\n', '        Returns:\n', '            :obj:`dict[str, list[Any]]`\n', '        """"""\n']"
parser/test3/features.py:Features:copy,Features:copy,method,2,2,2,25,12.5,0,0,['self'],[None],[None],1037,"['        """"""\n', '        Make a deep copy of Features.\n', '\n', '        Returns:\n', '            :class:`Features`\n', '        """"""\n']"
parser/test3/features.py:Features:reorder_fields_as,Features:reorder_fields_as,method,22,154,76,1340,8.7,2,8,"['self', 'other']","[None, ' ""Features""']","[None, None]",1046,"['        """"""\n', '        Reorder Features fields to match the field order of other Features.\n', '\n', '        The order of the fields is important since it matters for the underlying arrow data.\n', '        Re-ordering the fields allows to make the underlying arrow data type match.\n', '\n', '        Args:\n', '            other (:class:`Features`): The other Features to align with.\n', '\n', '        Returns:\n', '            :class:`Features`\n', '\n', '        Examples:\n', '\n', '            >>> from datasets import Features, Sequence, Value\n', ""            >>> # let's say we have to features with a different order of nested fields (for a and b for example)\n"", '            >>> f1 = Features({""root"": Sequence({""a"": Value(""string""), ""b"": Value(""string"")})})\n', '            >>> f2 = Features({""root"": {""b"": Sequence(Value(""string"")), ""a"": Sequence(Value(""string""))}})\n', '            >>> assert f1.type != f2.type\n', '            >>> # re-ordering keeps the base structure (here Sequence is defined at the root level), but make the fields order match\n', '            >>> f1.reorder_fields_as(f2)\n', ""            {'root': Sequence(feature={'b': Value(dtype='string', id=None), 'a': Value(dtype='string', id=None)}, length=-1, id=None)}\n"", '            >>> assert f1.reorder_fields_as(f2).type == f2.type\n', '        """"""\n']"
parser/test3/fingerprint.py:maybe_register_dataset_for_temp_dir_deletion,maybe_register_dataset_for_temp_dir_deletion,function,8,23,18,363,15.78,1,3,['dataset'],[None],[None],72,"['    """"""\n', '    This function registers the datasets that have cache files in _TEMP_DIR_FOR_TEMP_CACHE_FILES in order\n', '    to properly delete them before deleting the temporary directory.\n', '    The temporary directory _TEMP_DIR_FOR_TEMP_CACHE_FILES is used when caching is disabled.\n', '    """"""\n']"
parser/test3/fingerprint.py:get_datasets_with_cache_file_in_temp_dir,get_datasets_with_cache_file_in_temp_dir,function,1,9,9,93,10.33,0,0,[],[],[],91,[]
parser/test3/fingerprint.py:set_caching_enabled,set_caching_enabled,function,2,4,4,53,13.25,0,0,['boolean'],[' bool'],[None],95,"['    """"""\n', '    When applying transforms on a dataset, the data are stored in cache files.\n', ""    The caching mechanism allows to reload an existing cache file if it's already been computed.\n"", '\n', '    Reloading a dataset is possible since the cache files are named using the dataset fingerprint, which is updated\n', '    after each transform.\n', '\n', '    If disabled, the library will no longer reload cached datasets files when applying transforms to the datasets.\n', '    More precisely, if the caching is disabled:\n', '    - cache files are always recreated\n', '    - cache files are written to a temporary directory that is deleted when session closes\n', '    - cache files are named using a random hash instead of the dataset fingerprint\n', '    - use :func:`datasets.Dataset.save_to_disk` to save a transformed dataset or it will be deleted when session closes\n', ""    - caching doesn't affect :func:`datasets.load_dataset`. If you want to regenerate a dataset from scratch you should use\n"", '    the ``download_mode`` parameter in :func:`datasets.load_dataset`.\n', '    """"""\n']"
parser/test3/fingerprint.py:is_caching_enabled,is_caching_enabled,function,3,4,4,51,12.75,0,0,[],[],[],116,"['    """"""\n', '    When applying transforms on a dataset, the data are stored in cache files.\n', ""    The caching mechanism allows to reload an existing cache file if it's already been computed.\n"", '\n', '    Reloading a dataset is possible since the cache files are named using the dataset fingerprint, which is updated\n', '    after each transform.\n', '\n', '    If disabled, the library will no longer reload cached datasets files when applying transforms to the datasets.\n', '    More precisely, if the caching is disabled:\n', '    - cache files are always recreated\n', '    - cache files are written to a temporary directory that is deleted when session closes\n', '    - cache files are named using a random hash instead of the dataset fingerprint\n', '    - use :func:`datasets.Dataset.save_to_disk` to save a transformed dataset or it will be deleted when session closes\n', ""    - caching doesn't affect :func:`datasets.load_dataset`. If you want to regenerate a dataset from scratch you should use\n"", '    the ``download_mode`` parameter in :func:`datasets.load_dataset`.\n', '    """"""\n']"
parser/test3/fingerprint.py:get_temporary_cache_files_directory,get_temporary_cache_files_directory,function,8,17,16,289,17.0,1,1,[],[],[],137,"['    """"""Return a directory that is deleted when session closes.""""""\n']"
parser/test3/fingerprint.py:hashregister,hashregister,function,6,12,10,75,6.25,1,0,['*types'],[None],[None],157,[]
parser/test3/fingerprint.py:_hash_pa_table,_hash_pa_table,function,5,24,20,332,13.83,0,1,"['hasher', 'value']","[None, None]","[None, None]",209,[]
parser/test3/fingerprint.py:_hash_dataset_info,_hash_dataset_info,function,2,3,3,81,27.0,0,0,"['hasher', 'value']","[None, None]","[None, None]",221,[]
parser/test3/fingerprint.py:generate_fingerprint,generate_fingerprint,function,12,21,18,255,12.14,2,1,['dataset'],[None],[None],233,[]
parser/test3/fingerprint.py:generate_random_fingerprint,generate_random_fingerprint,function,2,2,2,49,24.5,0,0,['nbits'],[None],['64'],247,[]
parser/test3/fingerprint.py:update_fingerprint,update_fingerprint,function,23,284,106,2120,7.46,1,4,"['fingerprint', 'transform', 'transform_args']","[None, None, None]","[None, None, None]",251,[]
parser/test3/fingerprint.py:fingerprint_transform,fingerprint_transform,function,72,292,170,2659,9.11,6,11,"['inplace', 'use_kwargs', 'ignore_kwargs', 'fingerprint_names', 'randomized_function', '']","[' bool', ' Optional[List[str]] ', ' Optional[List[str]] ', ' Optional[List[str]] ', ' bool ', None]","[None, ' None', ' None', ' None', ' False', None]",301,"['    """"""\n', '    Wrapper for dataset transforms to update the dataset fingerprint using ``update_fingerprint``\n', '\n', '    Args:\n', '        inplace (``bool``):  If inplace is True, the fingerprint of the dataset is updated inplace.\n', '            Otherwise, a parameter ""new_fingerprint"" is passed to the wrapped method that should take care of\n', '            setting the fingerprint of the returned Dataset.\n', '        use_kwargs (Optional ``List[str]``): optional white list of argument names to take into account\n', '            to update the fingerprint to the wrapped method that should take care of\n', '            setting the fingerprint of the returned Dataset. By default all the arguments are used.\n', '        ignore_kwargs (Optional ``List[str]``): optional black list of argument names to take into account\n', '            to update the fingerprint. Note that ignore_kwargs prevails on use_kwargs.\n', '        fingerprint_names (Optional ``List[str]``, defaults to [""new_fingerprint""]):\n', '            If the dataset transforms is not inplace and returns a DatasetDict, then it can require\n', '            several fingerprints (one per dataset in the DatasetDict). By specifying fingerprint_names,\n', '            one fingerprint named after each element of fingerprint_names is going to be passed.\n', '        randomized_function (``bool``, defaults to False): If the dataset transform is random and has\n', '            optional parameters ""seed"" and ""generator"", then you can set randomized_function to True.\n', '            This way, even if users set ""seed"" and ""generator"" to None, then the fingerprint is\n', ""            going to be randomly generated depending on numpy's current state. In this case, the\n"", '            generator is set to np.random.default_rng(np.random.get_state()[1][0]).\n', '    """"""\n']"
